id,lati,long,zagl,YEAR
0,40.74211,-111.95801999999999,9.4,2010
1,40.8461,-111.92662,10.7,2010
2,40.786392,-111.91116299999999,9.4,2010
3,41.105,-112.0336,7.7,2010
4,40.7344,-112.9681,35.6,2010
5,40.886022,-111.90475900000001,15.8,2010
6,40.8461,-111.92662,0.0,2010
7,40.886022,-111.90475900000001,0.0,2010
