"","X","frsid","cas","column_label","year","trifd","facility_name","city","county","state","zip","lat","lon","ind_sector_cd","chemical.x","metal","carcinogen","units","fugitive","stack","cas_length","cas_std.x","cas_std.y","chemical_name","iarc_group","chemical.y","yr_added","expansion1995","core1988","core1995","core1998","core2000","core2001","facility_id","facility_number","rsei_street_address","rsei_county_fips","rsei_state_fips","stack_height","stack_height_source","industry1998","tri_date","stack_daily","fugative_daily"
"11",77066,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-01-11",38.3598901098901,2.01923076923077
"12",77067,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-01-12",38.3598901098901,2.01923076923077
"13",77068,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-01-13",38.3598901098901,2.01923076923077
"14",77069,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-01-14",38.3598901098901,2.01923076923077
"15",77070,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-01-15",38.3598901098901,2.01923076923077
"16",77071,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-01-16",38.3598901098901,2.01923076923077
"17",77072,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-01-17",38.3598901098901,2.01923076923077
"18",77073,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-01-18",38.3598901098901,2.01923076923077
"19",77074,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-01-19",38.3598901098901,2.01923076923077
"20",77075,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-01-20",38.3598901098901,2.01923076923077
"21",77076,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-01-21",38.3598901098901,2.01923076923077
"22",77077,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-01-22",38.3598901098901,2.01923076923077
"23",77078,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-01-23",38.3598901098901,2.01923076923077
"24",77079,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-01-24",38.3598901098901,2.01923076923077
"25",77080,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-01-25",38.3598901098901,2.01923076923077
"26",77081,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-01-26",38.3598901098901,2.01923076923077
"27",77082,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-01-27",38.3598901098901,2.01923076923077
"28",77083,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-01-28",38.3598901098901,2.01923076923077
"29",77084,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-01-29",38.3598901098901,2.01923076923077
"30",77085,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-01-30",38.3598901098901,2.01923076923077
"31",77086,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-01-31",38.3598901098901,2.01923076923077
"32",77087,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-02-01",38.3598901098901,2.01923076923077
"33",77088,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-02-02",38.3598901098901,2.01923076923077
"34",77089,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-02-03",38.3598901098901,2.01923076923077
"35",77090,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-02-04",38.3598901098901,2.01923076923077
"36",77091,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-02-05",38.3598901098901,2.01923076923077
"37",77092,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-02-06",38.3598901098901,2.01923076923077
"38",77093,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-02-07",38.3598901098901,2.01923076923077
"39",77094,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-02-08",38.3598901098901,2.01923076923077
"40",77095,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-02-09",38.3598901098901,2.01923076923077
"41",77096,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-02-10",38.3598901098901,2.01923076923077
"42",77097,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-02-11",38.3598901098901,2.01923076923077
"43",77098,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-02-12",38.3598901098901,2.01923076923077
"44",77099,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-02-13",38.3598901098901,2.01923076923077
"45",77100,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-02-14",38.3598901098901,2.01923076923077
"46",77101,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-02-15",38.3598901098901,2.01923076923077
"47",77102,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-02-16",38.3598901098901,2.01923076923077
"48",77103,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-02-17",38.3598901098901,2.01923076923077
"49",77104,110000469403,50000,"tri_1999_ut",1999,"84104WSTRN4340W","OWENS CORNING INSULATING SYSTEM LLC-SALT LAKE CITY","SALT LAKE CITY","SALT LAKE","UT",841044465,40.751116,-111.995572,327,"FORMALDEHYDE","NO","YES","Pounds",735,13963,5,"50-00-0","50-00-0","Formaldehyde","1","Formaldehyde",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84104WSTRN4340W",52497,"4340 W 850 S",49035,49,10.5,"Fac Spec",NA,"1999-02-18",38.3598901098901,2.01923076923077
