"","X","frsid","cas","column_label","year","trifd","facility_name","city","county","state","zip","lat","lon","ind_sector_cd","chemical.x","metal","carcinogen","units","fugitive","stack","cas_length","cas_std.x","cas_std.y","chemical_name","iarc_group","chemical.y","yr_added","expansion1995","core1988","core1995","core1998","core2000","core2001","facility_id","facility_number","rsei_street_address","rsei_county_fips","rsei_state_fips","stack_height","stack_height_source","industry1998","tri_date","stack_daily","fugative_daily"
"1",7670,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-01",0,13.021978021978
"2",7671,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-02",0,13.021978021978
"3",7672,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-03",0,13.021978021978
"4",7673,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-04",0,13.021978021978
"5",7674,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-05",0,13.021978021978
"6",7675,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-06",0,13.021978021978
"7",7676,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-07",0,13.021978021978
"8",7677,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-08",0,13.021978021978
"9",7678,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-09",0,13.021978021978
"10",7679,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-10",0,13.021978021978
"11",7680,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-11",0,13.021978021978
"12",7681,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-12",0,13.021978021978
"13",7682,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-13",0,13.021978021978
"14",7683,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-14",0,13.021978021978
"15",7684,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-15",0,13.021978021978
"16",7685,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-16",0,13.021978021978
"17",7686,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-17",0,13.021978021978
"18",7687,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-18",0,13.021978021978
"19",7688,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-19",0,13.021978021978
"20",7689,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-20",0,13.021978021978
"21",7690,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-21",0,13.021978021978
"22",7691,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-22",0,13.021978021978
"23",7692,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-23",0,13.021978021978
"24",7693,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-24",0,13.021978021978
"25",7694,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-25",0,13.021978021978
"26",7695,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-26",0,13.021978021978
"27",7696,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-27",0,13.021978021978
"28",7697,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-28",0,13.021978021978
"29",7698,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-29",0,13.021978021978
"30",7699,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-30",0,13.021978021978
"31",7700,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-01-31",0,13.021978021978
"32",7701,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-01",0,13.021978021978
"33",7702,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-02",0,13.021978021978
"34",7703,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-03",0,13.021978021978
"35",7704,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-04",0,13.021978021978
"36",7705,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-05",0,13.021978021978
"37",7706,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-06",0,13.021978021978
"38",7707,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-07",0,13.021978021978
"39",7708,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-08",0,13.021978021978
"40",7709,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-09",0,13.021978021978
"41",7710,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-10",0,13.021978021978
"42",7711,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-11",0,13.021978021978
"43",7712,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-12",0,13.021978021978
"44",7713,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-13",0,13.021978021978
"45",7714,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-14",0,13.021978021978
"46",7715,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-15",0,13.021978021978
"47",7716,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-16",0,13.021978021978
"48",7717,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-17",0,13.021978021978
"49",7718,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-18",0,13.021978021978
"50",7719,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-19",0,13.021978021978
"51",7720,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-20",0,13.021978021978
"52",7721,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-21",0,13.021978021978
"53",7722,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-22",0,13.021978021978
"54",7723,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-23",0,13.021978021978
"55",7724,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-24",0,13.021978021978
"56",7725,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-25",0,13.021978021978
"57",7726,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-26",0,13.021978021978
"58",7727,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-27",0,13.021978021978
"59",7728,110000468921,71432,"tri_1999_ut",1999,"84054BGWST333WE","BIG WEST OIL LLC","NORTH SALT LAKE","DAVIS","UT",84054,40.838386,-111.921443,324,"BENZENE","NO","YES","Pounds",4740,0,5,"71-43-2","71-43-2","Benzene","1","Benzene",1987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"84054BGWST333WE",52355,"333 W CENTER ST",49011,49,53.6,"Fac Spec",NA,"1999-02-28",0,13.021978021978
